"Outcome","Studies","SMD","SMD_Lower","SMD_Upper","SMD_Pval","MD","MD_Lower","MD_Upper","MD_Pval","I2","Tau2"
"GLS",29,1.08613025950132,0.822569766649949,1.3496907523527,6.6383489085353e-16,2.65532639214528,2.01945886601813,3.29119391827243,2.73128470237482e-16,88.5082839098701,0.459940143807521
"GCS",6,1.02444339456323,0.667254812450218,1.38163197667624,1.89501308599409e-08,3.52273766433142,2.70516586705462,4.34030946160822,3.03901845959541e-17,69.6759330414572,0.134093882241668
"GRS",2,-1.89387514482277,-2.31689329643693,-1.47085699320862,1.71109361489971e-18,-14.0980407726553,-26.2534890194255,-1.94259252588512,0.0230146892140134,0,0
"PSD",11,1.57070382992874,0.948608955565761,2.19279870429172,7.47342225910187e-07,13.2071536274618,10.1779269625161,16.2363802924075,1.28241351487491e-17,91.9188136821186,1.02174062910477
"LAVI",10,0.381325956413494,0.116054444151018,0.646597468675969,0.00484089701851989,2.55653387986783,0.838787801646685,4.27427995808898,0.00353383439409848,73.425132442513,0.133491765491284
"LVMI",13,0.764722655224045,0.433078710058188,1.0963666003899,6.20175888811997e-06,8.70709256513401,4.31860013346659,13.0955849968014,0.000100777178325643,88.3892438397911,0.311967473017796
"Torsion",5,-1.47010617074281,-2.9273826193722,-0.0128297221134324,0.0480168447402807,-0.41638630180074,-0.729145094834657,-0.103627508766824,0.00907101696112018,96.6475813801768,2.63533737133788
"LVEDV",22,0.095175410880526,-0.193768871583363,0.384119693344415,0.518543036017129,0.153210440442259,-3.8695764637307,4.17599734461522,0.940495979077498,84.2227425043432,0.412550233846642
